continent,location,date,population,new_vaccinations,RollingPeopleVaccinated,Percent_Vaccinated
Asia,Afghanistan,2021-08-01,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-02,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-03,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-04,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-05,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-06,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-07,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-08,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-09,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-10,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-11,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-12,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-13,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-14,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-15,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-16,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-17,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-18,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-19,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-20,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-21,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-22,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-23,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-24,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-25,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-26,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-27,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-28,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-29,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-30,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-08-31,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-01,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-02,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-03,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-04,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-05,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-06,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-07,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-08,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-09,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-10,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-11,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-12,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-13,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-14,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-15,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-16,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-17,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-18,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-19,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-20,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-21,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-22,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-23,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-24,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-25,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-26,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-27,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-28,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-29,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-09-30,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-01,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-02,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-03,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-04,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-05,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-06,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-07,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-08,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-09,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-10,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-11,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-12,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-13,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-14,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-15,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-16,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-17,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-18,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-19,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-20,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-21,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-22,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-23,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-24,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-25,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-26,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-27,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-28,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-29,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-30,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-10-31,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-01,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-02,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-03,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-04,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-05,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-06,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-07,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-08,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-09,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-10,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-11,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-12,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-13,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-14,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-15,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-16,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-17,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-18,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-19,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-20,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-21,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-22,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-23,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-24,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-25,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-26,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-27,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-28,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-29,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-11-30,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-01,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-02,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-03,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-04,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-05,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-06,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-07,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-08,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-09,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-10,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-11,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-12,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-13,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-14,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-15,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-16,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-17,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-18,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-19,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-20,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-21,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-22,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-23,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-24,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-25,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-26,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-27,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-28,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-29,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-30,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2021-12-31,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-01,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-02,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-03,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-04,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-05,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-06,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-07,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-08,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-09,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-10,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-11,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-12,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-13,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-14,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-15,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-16,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-17,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-18,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-19,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-20,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-21,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-22,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-23,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-24,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-25,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-26,41128772,,6874,0.016713360661485346
Asia,Afghanistan,2022-01-27,41128772,6868,13742,0.033412132995363927
Asia,Afghanistan,2022-01-28,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-01-29,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-01-30,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-01-31,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-01,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-02,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-03,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-04,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-05,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-06,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-07,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-08,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-09,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-10,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-11,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-12,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-13,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-14,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-15,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-16,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-17,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-18,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-19,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-20,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-21,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-22,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-23,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-24,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-25,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-26,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-27,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-02-28,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-01,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-02,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-03,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-04,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-05,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-06,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-07,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-08,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-09,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-10,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-11,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-12,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-13,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-14,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-15,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-16,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-17,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-18,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-19,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-20,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-21,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-22,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-23,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-24,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-25,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-26,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-27,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-28,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-29,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-30,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-03-31,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-01,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-02,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-03,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-04,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-05,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-06,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-07,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-08,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-09,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-10,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-11,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-12,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-13,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-14,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-15,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-16,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-17,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-18,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-19,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-20,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-21,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-22,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-23,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-24,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-25,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-26,41128772,,13742,0.033412132995363927
Asia,Afghanistan,2022-04-27,41128772,383,14125,0.034343354574262512
Asia,Afghanistan,2022-04-28,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-04-29,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-04-30,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-01,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-02,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-03,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-04,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-05,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-06,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-07,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-08,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-09,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-10,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-11,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-12,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-13,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-14,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-15,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-16,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-17,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-18,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-19,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-20,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-21,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-22,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-23,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-24,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-25,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-26,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-27,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-28,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-29,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-30,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-05-31,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-01,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-02,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-03,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-04,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-05,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-06,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-07,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-08,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-09,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-10,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-11,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-12,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-13,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-14,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-15,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-16,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-17,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-18,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-19,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-20,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-21,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-22,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-23,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-24,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-25,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-26,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-27,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-28,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-29,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-06-30,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-01,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-02,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-03,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-04,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-05,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-06,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-07,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-08,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-09,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-10,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-11,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-12,41128772,,14125,0.034343354574262512
Asia,Afghanistan,2022-07-13,41128772,,14125,0.034343354574262512
